domain isSpeech zcr_wl0.005s zcr_wl0.035s le_0-8000Hz_wl0.005s le_0-4000Hz_wl0.005s le_4000-8000Hz_wl0.005s le_0-2000Hz_wl0.005s le_2000-4000Hz_wl0.005s le_4000-6000Hz_wl0.005s le_6000-8000Hz_wl0.005s le_0-1000Hz_wl0.005s le_1000-2000Hz_wl0.005s le_2000-3000Hz_wl0.005s le_3000-4000Hz_wl0.005s le_4000-5000Hz_wl0.005s le_5000-6000Hz_wl0.005s le_6000-7000Hz_wl0.005s le_7000-8000Hz_wl0.005s le_0-8000Hz_wl0.035s le_0-4000Hz_wl0.035s le_4000-8000Hz_wl0.035s le_0-2000Hz_wl0.035s le_2000-4000Hz_wl0.035s le_4000-6000Hz_wl0.035s le_6000-8000Hz_wl0.035s le_0-1000Hz_wl0.035s le_1000-2000Hz_wl0.035s le_2000-3000Hz_wl0.035s le_3000-4000Hz_wl0.035s le_4000-5000Hz_wl0.035s le_5000-6000Hz_wl0.035s le_6000-7000Hz_wl0.035s le_7000-8000Hz_wl0.035s se_0-8000Hz_wl0.005s se_0-4000Hz_wl0.005s se_4000-8000Hz_wl0.005s se_0-2000Hz_wl0.005s se_2000-4000Hz_wl0.005s se_4000-6000Hz_wl0.005s se_6000-8000Hz_wl0.005s se_0-1000Hz_wl0.005s se_1000-2000Hz_wl0.005s se_2000-3000Hz_wl0.005s se_3000-4000Hz_wl0.005s se_4000-5000Hz_wl0.005s se_5000-6000Hz_wl0.005s se_6000-7000Hz_wl0.005s se_7000-8000Hz_wl0.005s se_0-8000Hz_wl0.035s se_0-4000Hz_wl0.035s se_4000-8000Hz_wl0.035s se_0-2000Hz_wl0.035s se_2000-4000Hz_wl0.035s se_4000-6000Hz_wl0.035s se_6000-8000Hz_wl0.035s se_0-1000Hz_wl0.035s se_1000-2000Hz_wl0.035s se_2000-3000Hz_wl0.035s se_3000-4000Hz_wl0.035s se_4000-5000Hz_wl0.035s se_5000-6000Hz_wl0.035s se_6000-7000Hz_wl0.035s se_7000-8000Hz_wl0.035s
wtimit 1 0.446435392418 0.369995402709 0.51310300827 0.504673242569 0.588800907135 0.669374704361 0.537833690643 0.648900032043 0.750561237335 1.10568809509 0.607639074326 0.772224903107 0.675377488136 0.983304619789 0.655903935432 0.784813165665 1.7147731781 5.35894870758 5.19559001923 4.87360477448 5.04152488708 4.67857456207 4.6188659668 4.53414583206 4.96560192108 4.37523841858 4.25677728653 4.47605133057 4.46158361435 4.11235284805 4.4551858902 3.76157426834 6.83129692078 5.78916311264 5.89544868469 4.90270853043 4.7445101738 4.90342283249 4.93351554871 3.91428303719 4.02091312408 4.03459692001 3.56020236015 3.88481545448 4.06680059433 4.06689310074 3.98407649994 6.74418640137 5.76919269562 5.78907394409 4.74938488007 4.89960575104 4.87199163437 4.75751447678 3.89249205589 3.8657271862 3.98310136795 3.91657829285 3.90489768982 3.98136520386 3.97091817856 3.7988653183
wtimit 1 0.0582072087441 0.0579324949221 4.271007061 4.57931852341 1.07863950729 4.88356876373 2.19591712952 1.31225466728 0.913363456726 5.50339508057 4.383020401 2.6408290863 1.8377982378 1.00917625427 1.79814553261 1.108907938 1.21892631054 6.70937538147 6.69606781006 5.20526313782 6.68126487732 5.22500991821 4.80873584747 4.98841238022 5.36688375473 6.660592556 5.1312084198 4.53084373474 4.60133981705 4.38856220245 4.87000083923 4.41762733459 4.72024345398 4.50131845474 5.73897600174 4.30109739304 4.32763576508 4.88975381851 4.8409576416 3.51612257957 3.76519584656 3.22972774506 3.88499927521 4.02120447159 3.99252486229 4.01153612137 3.82244467735 6.00435304642 5.116086483 5.85056686401 4.35748052597 4.78276729584 4.84926319122 4.91247749329 3.75451636314 3.69111061096 3.8863492012 3.94005513191 3.87429308891 3.87892270088 4.0414481163 3.96722722054
wtimit 1 0.2245374108 0.312513105747 0.652504444122 0.604262828827 0.747894525528 0.897149562836 0.5663189888 1.05013346672 0.748633503914 1.09864664078 0.79404938221 0.71375143528 1.0061583519 1.18290221691 0.975024461746 0.485669732094 1.12737870216 5.48527574539 5.25568199158 5.10395336151 5.04412746429 4.84700393677 4.96095228195 4.65293121338 4.97757148743 4.23268508911 4.38669347763 4.68745946884 4.5846824646 4.72968387604 4.57186603546 3.91790008545 6.74589204788 5.76345777512 5.77696561813 4.81581735611 4.9248509407 4.86561393738 4.88308668137 3.95155477524 4.00100660324 3.98128247261 3.99035763741 3.84870910645 4.03597736359 3.95486450195 3.93786501884 6.74488830566 5.81116724014 5.70978307724 4.72535991669 4.94809055328 4.83302688599 4.65562820435 3.82440233231 3.96257734299 4.02046489716 4.00919771194 3.93676900864 3.8232460022 3.60968589783 4.00789403915
wtimit 1 0.0937157709236 0.0808100747957 5.64476203918 5.78544139862 0.840106487274 5.92094612122 3.79962992668 1.11999392509 0.664392232895 6.16075992584 5.56308460236 3.99670219421 2.47279405594 0.875720381737 1.42146742344 0.620953798294 1.23773300648 10.1312675476 10.1312484741 5.8089261055 10.1310005188 6.93195581436 5.72927427292 5.03763723373 10.1119041443 8.87944984436 6.84203481674 6.26258182526 5.65779685974 5.00824785233 4.92974996567 4.48272323608 4.69114685059 4.65778970718 5.73133277893 4.4952044487 4.28269815445 4.79892063141 4.73617982864 3.82835936546 3.47463870049 3.81477618217 3.70665407181 3.99366807938 3.77132415771 3.77377986908 3.78628253937 4.55940914154 4.45136022568 5.73986625671 4.22490692139 4.89055156708 4.87831926346 4.84668111801 3.62149643898 3.50049948692 3.99495744705 4.03280639648 4.05959653854 3.97725057602 3.97660136223 3.89828681946
wtimit 1 0.431822443574 0.479414033089 3.86528992653 4.08936357498 3.43244743347 3.63747119904 4.52185726166 3.77181553841 3.5537712574 4.01949357986 3.78716039658 4.46584320068 5.12040805817 3.7827026844 3.9206905365 3.91090226173 2.59640216827 6.55679368973 6.52058744431 5.4654417038 5.69554758072 6.4589381218 5.35107803345 4.84969329834 4.9627199173 5.60728740692 6.43840456009 5.20136737823 4.89567279816 5.17030000687 4.69052791595 4.34403944016 6.41859817505 5.49551868439 5.65829086304 4.74721717834 4.68859577179 4.96871232986 4.34453487396 3.71972823143 3.87877750397 3.70362758636 3.91402578354 4.02684640884 4.00406980515 3.93633747101 3.5968003273 6.34419155121 5.4290561676 5.77616500854 4.57073116302 4.60049915314 4.93363332748 4.77160787582 3.75910544395 3.63752889633 3.94210076332 3.94090032578 3.99822878838 3.98692011833 3.75644779205 3.9330971241
wtimit 1 0.164116184441 0.175583186253 4.02247619629 4.50576877594 2.36310100555 4.72722625732 4.14013338089 2.68466567993 1.81003165245 5.03988361359 2.64692401886 4.42441606522 4.02500772476 3.23249149323 2.24636554718 1.99140572548 0.467622518539 8.48670482635 8.45860862732 7.36871814728 8.33799171448 7.84681987762 7.28423213959 6.62687158585 8.32384109497 6.88420534134 7.53647470474 7.55753469467 7.21304035187 6.51196956635 6.38751554489 6.28768014908 5.78484916687 5.29491662979 5.3119597435 3.94179582596 4.79232501984 4.75142049789 4.27940416336 3.55886220932 3.88120388985 3.7507250309 3.91832256317 4.00116014481 3.9909901619 3.93218326569 3.65531778336 6.41655302048 5.53001499176 5.81756401062 4.27149868011 4.89305353165 4.85205411911 5.02108049393 3.46698474884 4.01766633987 3.95476174355 3.89675998688 3.99326634407 4.02072525024 4.04850244522 4.08568763733
wtimit 1 0.139606611462 0.154671662692 1.87766838074 2.28640437126 0.985513448715 2.61105966568 1.4104590416 1.48838877678 0.420766592026 2.76490163803 1.8612716198 1.87144935131 1.32816743851 1.56533801556 1.67077612877 0.392451882362 0.877480506897 6.37817573547 6.16573238373 6.00062799454 5.53352689743 6.05142831802 5.94375896454 5.10076761246 5.28264379501 5.18369674683 5.13552045822 5.99737405777 5.70041513443 5.59197854996 5.02292156219 4.34522533417 6.20246887207 5.40929841995 5.63880395889 4.58365249634 4.95871925354 4.95622205734 4.73791503906 3.98052573204 3.84742569923 3.99265527725 4.01998853683 4.064245224 3.97084188461 3.78433895111 3.87455821037 6.66920137405 5.70295381546 5.66211605072 4.88875722885 4.69025087357 4.92594861984 4.71443080902 4.01409912109 3.84501123428 3.89820981026 3.88836574554 3.98656797409 3.96059989929 3.92005848885 3.78597092628
wtimit 1 0.0545447989563 0.0625712490202 4.10949325562 4.33990383148 0.652501583099 4.53604412079 1.16732811928 0.579236507416 0.772221326828 4.85700273514 4.09655952454 1.59945940971 0.597267150879 0.8929708004 0.656856060028 0.600942015648 1.41794466972 9.72728443146 9.72447490692 7.54893684387 9.71987724304 7.77580738068 7.33051109314 7.16279029846 9.69146537781 8.54082870483 7.61642169952 7.2988615036 7.10275888443 6.9701757431 6.8909201622 6.85610389709 4.73866844177 4.56887769699 5.90910625458 4.45842695236 4.5397644043 4.93724822998 4.92227649689 3.87147450447 3.28530335426 3.69682335854 3.7920088768 4.04312610626 3.92099905014 3.98181915283 3.96607613564 5.74117517471 5.11970949173 6.00997018814 4.54822015762 5.01019763947 5.03480386734 5.04296112061 3.79821491241 3.9287083149 4.07303953171 4.08275699615 4.083548069 4.08106708527 4.08582878113 4.08684635162
wtimit 1 0.316460391084 0.326445930476 0.326841831207 0.357903718948 0.279504776001 0.144735097885 0.671251773834 0.534314155579 0.186923503876 0.175196647644 0.193280816078 0.555486798286 1.01358938217 0.507298707962 0.590634584427 0.617527484894 0.356355905533 5.10452032089 4.95246887207 4.57955121994 4.70558643341 4.62444210052 4.29065275192 4.26965999603 4.50521373749 4.28249359131 4.48317575455 4.10430049896 4.02381896973 3.95314836502 3.98393511772 3.97790431976 6.79860925674 5.779753685 5.83948421478 4.74477338791 4.89372634888 4.93321228027 4.8375711441 3.70721912384 3.86403870583 3.97245812416 3.97199130058 3.98210263252 3.98353719711 3.88498711586 4.00038433075 6.83608484268 5.87619972229 5.88216257095 4.89166688919 4.9073266983 4.84505653381 4.95881414413 3.89623355865 3.99498438835 4.01050710678 3.96416354179 3.95215749741 3.77602267265 4.04038906097 3.9676053524
wtimit 1 0.107580986853 0.0781587092901 5.18138647079 5.61867141724 2.07937526703 5.89160585403 4.43860435486 2.7748477459 0.833967447281 6.6357960701 5.66908168793 4.27163791656 4.56946372986 2.93052577972 1.64869511127 1.27198684216 0.796702265739 10.547533989 10.5227298737 9.30201244354 10.4415416718 9.78186321259 9.07454109192 8.92709541321 10.1870203018 10.1098079681 9.66141319275 9.21123886108 8.81751823425 8.75643920898 8.6590423584 8.61778736115 4.93932628632 4.82475090027 4.98563718796 4.18808746338 4.58122348785 4.4512386322 4.71989202499 3.50667262077 3.26414561272 3.62513875961 3.63389968872 3.95014739037 3.83435630798 3.74748134613 3.95407772064 6.61745405197 5.83238601685 6.01518821716 4.94278478622 4.95939874649 5.04116487503 5.04379653931 3.92951512337 4.04751062393 4.07541131973 4.02636098862 4.08541154861 4.08488225937 4.08722162247 4.08735656738
wtimit 1 0.107691692124 0.107694332994 3.06438541412 3.25635457039 0.811317205429 3.65611338615 0.955400705338 0.837065219879 0.93149971962 4.11326360703 3.79716873169 1.31990456581 1.0282998085 0.752492785454 1.36272025108 1.16405487061 0.68212556839 7.31849050522 7.30807495117 5.69545602798 7.3044629097 5.25669384003 5.60416603088 4.98530483246 7.21316337585 6.88878679276 5.00617074966 4.90393543243 5.47568225861 5.1149315834 4.74723529816 4.66253185272 5.15687799454 4.82041978836 5.69979095459 4.56291294098 4.91042947769 4.77400159836 4.65567922592 3.96124410629 3.20811367035 3.95568180084 3.94707798958 3.8900039196 3.84251379967 4.00155639648 3.85418176651 5.85409593582 5.02056837082 5.77419948578 4.48886013031 4.95633792877 4.83578777313 4.94067144394 3.69970488548 3.34829568863 4.00859832764 3.98111081123 4.01666069031 3.79277682304 4.01627492905 3.95609402657
wtimit 1 0.0842684754816 0.0635159694658 4.23875331879 4.38610649109 1.26818847656 4.53946208954 3.17305278778 1.29172253609 1.17668282986 5.02970170975 4.36035013199 3.52415275574 2.55666685104 1.64665651321 1.18786251545 1.35269904137 1.04377281666 8.95904064178 8.94644165039 7.42582416534 8.86220932007 8.2284040451 7.17204475403 7.08295917511 8.61925125122 8.5241727829 8.16864585876 7.3944311142 6.97095680237 6.76977300644 6.80832386017 6.78143596649 5.31228113174 5.15254545212 5.68816709518 4.66519737244 4.50535011292 4.80042695999 4.78819322586 3.86176538467 3.8265786171 3.71401786804 3.89635372162 3.90354847908 4.00971317291 4.07754516602 3.55640482903 6.4837474823 5.82772684097 6.00983858109 5.01327610016 4.85625648499 5.02436065674 5.04300880432 4.04200220108 4.07678127289 4.04160165787 4.02599573135 4.07027292252 4.08455896378 4.08624744415 4.086332798
wtimit 1 0.473756787476 0.410249109083 3.31436729431 2.96286487579 3.69405817986 2.75536227226 3.2966940403 3.90681028366 2.83951973915 2.94440484047 2.85402488708 3.46117973328 3.47024536133 4.27210235596 3.79737901688 3.1952290535 1.93938612938 7.86506748199 7.28474092484 7.73408603668 6.55980825424 7.19437789917 7.70710468292 6.5697684288 6.38067388535 6.09557962418 6.32627773285 7.13231515884 7.6523270607 6.94548225403 6.55996417999 5.02750587463 6.3710603714 5.71436071396 5.20022010803 4.69304609299 4.80674934387 4.66852331161 4.3224978447 3.92200946808 3.7321305275 3.93718028069 3.75764107704 3.96421551704 3.68223834038 3.93035125732 3.79675340652 6.35571050644 5.55129766464 5.31784677505 4.80637645721 4.5137181282 4.71564388275 4.4003534317 3.77801966667 3.95934128761 3.7081360817 3.68673658371 3.92851901054 3.82803010941 3.85040593147 3.86974573135
wtimit 1 0.0771411122125 0.110069248035 5.1930437088 5.35224294662 2.84181427956 5.70530414581 4.01821231842 3.2660150528 0.845330357552 5.9174952507 5.37064504623 3.32396674156 4.5286359787 3.91280031204 2.83585882187 1.15371799469 1.11523759365 10.0998392105 10.0993843079 7.1259765625 10.0961704254 7.98254346848 7.10985088348 5.71193695068 10.0571060181 9.04454803467 7.30950450897 7.88085079193 7.05659914017 6.27315378189 5.54744100571 5.22472953796 4.743475914 4.50139522552 4.94064378738 4.11365556717 4.23988485336 4.66154623032 4.76817417145 3.4382276535 3.42272043228 3.65879631042 3.66775417328 3.91591143608 3.71497297287 3.73651957512 3.99439120293 5.12989187241 4.87825679779 5.40665960312 4.425385952 4.72526359558 4.69982051849 4.90678453445 3.69800376892 3.64378809929 4.02778100967 3.65964221954 3.8262720108 3.96326708794 3.89773535728 4.05015993118
wtimit 1 0.335165258068 0.324493549569 0.219696521759 0.287312746048 0.209711313248 0.382657766342 0.563572883606 0.338797807693 0.370380401611 0.604509830475 0.46028637886 0.734228610992 0.617697000504 0.470022678375 0.510420680046 0.248733758926 0.700809121132 5.07097625732 4.68803358078 4.84005403519 4.41320371628 4.36784362793 4.71630144119 4.24045705795 4.00436782837 4.24522686005 4.18207073212 3.94446921349 4.52101421356 4.3456454277 3.60278224945 4.13808631897 6.80045032501 5.82564353943 5.8664264679 4.94462060928 4.80554485321 4.89151954651 4.92075872421 4.01822948456 4.00031423569 4.00328874588 3.71513080597 3.93319034576 3.95071649551 3.97253537178 3.9742269516 6.80820178986 5.86310625076 5.78598833084 4.92150831223 4.85202598572 4.87769460678 4.84484767914 4.02670001984 3.92665934563 3.96024942398 3.86259436607 4.0041809082 3.84798383713 4.00314760208 3.91520214081
wtimit 1 0.487274966639 0.498814399799 4.98966598511 5.13391923904 4.7769112587 1.70727944374 5.74844932556 5.07472038269 4.12878370285 1.73202443123 2.23366069794 4.29435491562 6.06137943268 5.3254160881 4.74440765381 4.44702482224 3.10110902786 9.22410202026 8.97405815125 8.90138244629 7.15771579742 8.96790599823 8.88965034485 7.32935810089 6.84950590134 6.8864774704 8.16836738586 8.92071342468 8.79317188263 8.19019889832 7.32092952728 5.69340419769 5.44134712219 4.07216787338 5.0153465271 4.83770132065 3.89583659172 4.4615983963 4.07432842255 3.99235200882 3.82600688934 3.6776638031 3.42887115479 3.67334604263 3.69341182709 3.69857263565 3.43670606613 6.14379501343 5.15130710602 5.16423177719 5.02681970596 4.51723623276 4.71805763245 4.24887371063 4.082924366 4.05832386017 3.63064146042 3.769115448 3.93164896965 3.66762828827 3.68032431602 3.86211967468
wtimit 1 0.151555214846 0.14627556904 5.75839614868 6.19841051102 3.18658924103 6.60229682922 6.19958972931 3.78893995285 2.71607136726 6.65468454361 6.45331382751 6.47972583771 6.26134777069 4.09547567368 3.70749592781 3.18836927414 1.34102988243 10.9314289093 10.9198169708 9.36913585663 10.8345327377 10.1732158661 9.17986774445 8.93803882599 10.7962112427 9.79099845886 9.98198890686 9.7635974884 8.98725223541 8.77119255066 8.67149162292 8.62701225281 5.8104391098 5.64949274063 5.30292081833 4.67627573013 4.80836677551 4.84190940857 3.86353492737 3.76484584808 3.83729529381 3.94551515579 3.77970051765 3.78219652176 4.00183963776 3.31627655029 3.97411847115 6.36478328705 5.63772392273 5.99744749069 4.66821718216 4.83253479004 5.02474927902 5.04262447357 3.81738805771 4.04258155823 3.78932189941 3.99621915817 4.08259963989 4.0762462616 4.08503484726 4.08739519119
wtimit 1 0.644115261596 0.667586828888 2.39492797852 1.73601531982 2.67464613914 1.56464028358 1.96811246872 2.96465849876 2.67887187004 1.83334207535 1.90788459778 1.7333625555 2.28997850418 3.07146215439 3.16962528229 3.28358125687 1.59253871441 7.66731643677 6.29629468918 7.65153980255 5.79246234894 6.13433361053 7.36686229706 7.366147995 5.56046724319 5.43497371674 5.67769956589 5.9665350914 6.9041352272 7.19577121735 7.36515045166 4.78416633606 6.35157489777 5.80936288834 5.57179403305 4.96493148804 4.69888830185 4.91711759567 4.19382190704 3.96039867401 4.05390691757 3.89016604424 3.85511422157 3.91730475426 4.029941082 3.76209712029 3.75493526459 6.2093296051 5.76500177383 5.4750919342 4.91873073578 4.70417356491 4.86703014374 4.04311084747 3.98711585999 3.9509100914 3.84888029099 3.70265078545 3.92955040932 3.94006252289 3.76505851746 3.90396308899
wtimit 1 0.375079404084 0.365490556218 0.181005239487 0.337191104889 0.196842432022 0.224621772766 0.572170495987 0.385224103928 0.478572130203 0.27183675766 0.819115161896 0.586108088493 0.79406785965 0.914346218109 0.412223696709 0.414004206657 0.786181807518 5.44342899323 5.06461429596 5.21083784103 4.80496072769 4.72861623764 5.01029157639 4.79033756256 4.67399358749 4.24798059464 4.6010260582 4.22582197189 4.63598823547 4.81181097031 4.50567626953 4.59120750427 6.83562994003 5.87293052673 5.84859704971 4.90147829056 4.89317512512 4.91821336746 4.83955574036 3.87682747841 3.97172737122 3.89677119255 4.02826023102 3.93985819817 4.01680231094 3.80082154274 3.97395253181 6.8266620636 5.8540892601 5.83294343948 4.87706136703 4.88249397278 4.89225196838 4.84791898727 3.95972728729 3.9757771492 4.03550004959 3.8743698597 3.96107745171 3.93187594414 3.81269526482 3.93294787407
wtimit 1 0.186274354488 0.103033905014 3.54535245895 3.90914273262 0.6870200634 4.48965835571 3.09581136703 1.02859544754 0.182833909988 4.30380725861 4.75770044327 3.42578887939 1.48614418507 1.4772541523 0.881112098694 0.717879414558 0.250156521797 9.28565979004 9.2850446701 6.44090604782 9.28211307526 7.11754751205 6.1940984726 6.09400415421 9.27633666992 7.42333030701 6.98450422287 6.55920934677 5.97658157349 5.80156373978 5.88723659515 5.69887876511 5.1107134819 4.83974075317 5.76367902756 4.38865089417 3.63817024231 4.93409538269 4.83028745651 3.49199128151 3.29761362076 2.8411822319 3.95150899887 3.89401459694 4.05376815796 3.90805006027 3.94657063484 5.11668586731 4.67298364639 5.94114971161 4.14151859283 4.80180025101 4.92231416702 5.01061439514 3.61672496796 3.88019895554 3.86079955101 3.91716837883 3.97527599335 3.96787428856 4.05926799774 4.06650352478
wtimit 1 0.0313595562135 0.0341441181025 4.23803520203 4.44619750977 1.5844271183 4.95047712326 3.32146000862 1.96701192856 0.729279994965 5.44682788849 3.42023587227 3.76809072495 2.49057936668 2.21376752853 1.18484950066 1.08019721508 0.934872865677 9.37166500092 9.36675834656 7.44589233398 9.34118652344 8.12552833557 7.28772830963 6.94065761566 9.3383731842 7.18673181534 8.06844711304 7.26846933365 7.16949272156 6.69912528992 6.65417385101 6.65520524979 5.13865756989 4.94332361221 5.38306951523 4.24669218063 4.63973855972 4.55796670914 4.84662866592 3.84803962708 3.90880537033 3.95221352577 4.05323123932 3.67232322693 4.05856752396 3.96351838112 3.98855686188 5.75833559036 5.02370119095 5.93026208878 4.17873954773 4.58547592163 4.91464233398 5.04197502136 3.73786187172 4.05393123627 3.59040307999 4.00131082535 3.94264817238 4.07966995239 4.08475732803 4.08522224426
wtimit 1 0.119329953529 0.0888436140671 6.01628494263 6.43361949921 3.92077231407 6.78948879242 4.8149228096 4.14250087738 1.20438718796 6.93417930603 6.20152616501 5.16462182999 4.75978755951 4.76968765259 3.5328745842 1.61050343513 0.760731101036 9.70052337646 9.70004653931 6.76763629913 9.69924736023 7.02555847168 6.59339523315 6.29874038696 9.68507385254 8.23516941071 6.7655506134 6.70995140076 6.46903896332 6.0119304657 6.11800670624 5.85991191864 5.43492174149 5.1288561821 4.75380468369 4.65824270248 4.75154733658 4.62246704102 4.53065824509 3.90741086006 3.97902917862 3.65721487999 3.9469397068 4.06061649323 3.52674078941 3.64440727234 3.8592543602 5.07909059525 4.69267272949 5.92017841339 4.34818983078 4.94581985474 4.91779232025 5.0111041069 3.73374223709 3.81230521202 3.8988904953 4.0808224678 4.03875637054 3.97508430481 4.07219028473 4.06899642944
wtimit 1 0.172069038412 0.195096957325 3.38811135292 3.69543433189 2.03364515305 3.91841173172 3.31024861336 2.24695372581 0.813055515289 4.0961523056 5.0717663765 3.51406383514 3.31244540215 2.56928062439 1.17409038544 1.19625854492 0.854125857353 7.21467065811 7.20363235474 5.61513137817 7.130443573 6.40761852264 5.33243131638 5.30841732025 7.10941410065 5.80812358856 6.3519282341 5.58660793304 5.13020992279 4.94145870209 5.0266699791 5.01291847229 6.1498003006 5.82964420319 5.04843711853 4.97353696823 4.94494390488 4.46198320389 4.78924131393 3.96806764603 4.0748052597 4.04169607162 3.97563886642 3.98075175285 3.81882953644 3.93180561066 3.97567152977 6.16439676285 5.39347410202 5.88985967636 4.33768558502 4.73939657211 4.81341743469 5.00890302658 3.51539754868 3.94298315048 3.99425148964 3.81324982643 3.83684587479 3.90911054611 4.0537238121 4.0524225235
wtimit 1 0.0808257869375 0.0629187999443 5.71707201004 6.0855884552 2.78867721558 6.42219686508 3.60598826408 3.11189699173 1.88388800621 6.59431648254 5.91246175766 3.81232595444 3.12875652313 3.47942972183 2.714615345 2.34132909775 1.52647399902 7.90894079208 7.90086698532 6.17903327942 7.89772081375 5.76727056503 6.12066602707 5.29948186874 7.89316558838 6.03663730621 5.49847316742 5.44264221191 6.00639104843 5.50649642944 5.25146961212 4.45838737488 5.04807138443 4.84323310852 5.34127569199 4.61535072327 4.65314054489 4.79740810394 4.49139976501 4.03962945938 3.41562175751 3.83019328117 3.95717096329 4.07949066162 3.70424604416 3.64732789993 3.84601259232 5.60913515091 4.776720047 5.67458200455 4.1950917244 4.95829677582 4.9020690918 4.76716041565 3.71069073677 3.9033665657 3.95035028458 4.05046224594 3.99392867088 4.01304292679 3.99191093445 3.91127109528
wtimit 1 0.0971076692727 0.0881898842874 4.8357925415 5.21029281616 3.11249470711 5.94637012482 3.76211237907 3.56425094604 0.885972738266 6.16112089157 5.53641986847 3.5823264122 4.2084312439 3.86546087265 1.6326726675 1.22256374359 0.927988529205 11.0504865646 11.0500602722 8.14578914642 11.048122406 8.70072937012 8.13648223877 6.50575208664 10.9364995956 10.4775295258 8.54988670349 8.16864871979 8.1193523407 6.77549266815 6.32279825211 6.08613109589 5.38087177277 5.14975833893 4.23009586334 4.70015335083 4.6783323288 3.88793826103 4.65679311752 3.88899922371 3.78577947617 3.85045814514 3.71496248245 3.52023386955 3.82212734222 3.93038392067 3.55962705612 5.28959417343 5.09385490417 5.25430345535 4.78474473953 4.67205572128 4.54762363434 5.01379871368 4.03326034546 3.68287491798 3.75346279144 3.70163726807 3.83024907112 4.07128334045 4.06814479828 4.0734629631
wtimit 1 0.0695139499588 0.0747993590765 4.95755958557 5.25717735291 1.46519899368 5.72274017334 3.87547636032 1.9463493824 0.901981830597 6.0081987381 4.56650829315 3.84934186935 4.19129943848 2.7346701622 1.87484800816 1.28067648411 0.688858985901 10.2372188568 10.2354164124 7.86476659775 10.2230100632 8.69812679291 7.58307743073 7.55614519119 10.1827325821 9.19574832916 8.41711807251 8.39837837219 7.26959180832 7.32347488403 7.26850414276 7.26540565491 4.67058563232 4.54477262497 5.39973163605 3.87784552574 4.52377557755 4.69893121719 4.68519973755 3.4076731205 3.32889699936 3.39665555954 3.826816082 3.87248587608 3.96572685242 3.76139760017 3.98125767708 5.69709682465 5.15714883804 6.00669622421 4.3597650528 4.9479341507 5.01417732239 5.04400730133 3.5385787487 3.7524702549 4.00996780396 3.97742056847 4.034096241 4.08252048492 4.08690834045 4.08718681335
wtimit 1 0.0497890089624 0.0483185553639 3.70688128471 4.15961551666 0.675353527069 4.39085292816 2.30707812309 0.972415924072 0.672893047333 4.6289434433 2.17566657066 2.81698703766 1.17493391037 1.00476098061 1.25785779953 1.25571119785 1.02901685238 7.50389528275 7.50123596191 5.29708433151 7.4962348938 5.56872606277 5.16542816162 4.7204003334 7.49422645569 5.21862316132 5.53699493408 4.5196890831 4.87439203262 4.85566520691 4.22173023224 4.56637430191 4.63445711136 4.31258058548 5.88387012482 3.8424448967 4.43194723129 4.99951124191 4.91633892059 3.66176867485 3.52098464966 3.79266285896 4.00805568695 4.0659070015 4.02737903595 4.01209592819 3.93138241768 5.29014015198 4.61789178848 5.75908327103 3.99921488762 4.67827701569 4.75549697876 4.91333723068 3.57813215256 4.02238845825 3.92811870575 3.95703029633 3.72974705696 3.8391828537 4.06865978241 3.9057302475
wtimit 1 0.042684882399 0.0427280750754 5.54796552658 5.80401468277 2.729388237 6.14019823074 4.75420665741 2.99906396866 2.10457539558 6.39490604401 5.29246377945 4.98240184784 4.7498087883 3.50344514847 3.26714134216 2.45728158951 0.737981081009 10.5799407959 10.5741033554 8.73863506317 10.5552749634 9.29055786133 8.59710025787 8.19620323181 10.5192127228 9.47047901154 9.23410987854 8.39298248291 8.41172599792 8.15992355347 7.93571949005 7.87696266174 4.81518363953 4.62025642395 5.16364622116 3.91368436813 4.38362884521 4.54899358749 4.36117839813 3.39024400711 3.03804707527 3.372610569 3.45797657967 3.57063245773 3.83708691597 3.93705892563 3.94997358322 5.93238925934 5.19471693039 5.95933103561 4.45982980728 4.66263246536 4.99565410614 5.04210090637 3.70233368874 3.75371170044 3.79116129875 3.93131899834 4.0534324646 4.05413007736 4.08487319946 4.08720445633
wtimit 1 0.383450249767 0.344276996379 0.464711904526 0.46181678772 0.574491977692 0.262968063354 0.956900119781 0.481078863144 0.758278608322 0.661912679672 0.567209839821 0.521714448929 1.23712134361 0.541973471642 0.729814291 1.09237313271 1.18254864216 5.40819549561 5.0857000351 5.12768220901 4.90152549744 4.64116287231 4.87497901917 4.81486225128 4.78518342972 4.29866838455 4.37707328796 4.2998046875 4.63661813736 4.54844045639 4.63326454163 4.37117004395 6.77400064468 5.81539726257 5.76001214981 4.80805444717 4.88668394089 4.9000043869 4.70920181274 3.89640069008 3.8568508625 3.92972183228 4.05892419815 3.95201683044 3.98716402054 3.99810695648 3.51972794533 6.830930233 5.83264446259 5.83835744858 4.89861392975 4.84102678299 4.82698774338 4.89214706421 3.95576429367 4.04023742676 3.87933731079 3.81780600548 3.88674783707 3.86919546127 3.84083843231 4.07011270523
