SampleSize,XbarMinusMu
7.136e+162,6.0186e-84
7.493e+162,2.016e-83
7.868e+162,5.9368e-83
8.261e+162,5.9795e-84
8.674e+162,-3.332e-83
9.108e+162,-4.812e-83
9.564e+162,-9.444e-83
1.004e+163,-4.47e-83
1.054e+163,-5.095e-83
1.107e+163,-5.503e-83
1.162e+163,-9.241e-83
1.221e+163,-6.149e-83
1.282e+163,-8.208e-83
1.346e+163,-7.995e-83
1.413e+163,-5.732e-83
1.484e+163,-2.012e-83
1.558e+163,-6.644e-83
1.636e+163,-6.32e-83
1.717e+163,-4.745e-83
1.803e+163,-3.273e-83
1.894e+163,-2.592e-83
1.988e+163,-6.685e-84
2.088e+163,-2.685e-83
2.192e+163,-1.398e-83
2.302e+163,-3.053e-83
2.417e+163,-1.611e-83
2.537e+163,6.2524e-85
2.664e+163,1.2723e-83
2.798e+163,2.6845e-83
2.937e+163,6.0322e-83
3.084e+163,7.9498e-83
3.239e+163,9.5783e-83
3.4e+163,8.2512e-83
3.57e+163,3.8284e-83
3.749e+163,1.0592e-83
3.936e+163,2.7888e-83
4.133e+163,3.2114e-83
4.34e+163,9.5939e-84
4.557e+163,-9.136e-84
4.785e+163,4.6342e-84
5.024e+163,1.0797e-83
5.275e+163,3.9037e-84
5.539e+163,-4.167e-84
5.816e+163,2.1591e-85
6.107e+163,2.2889e-84
6.412e+163,-1.585e-83
6.733e+163,-5.714e-84
7.069e+163,-5.856e-84
7.423e+163,-1.098e-83
7.794e+163,-3.421e-83
8.184e+163,-2.532e-83
8.593e+163,-2.316e-83
9.022e+163,-3.285e-83
9.474e+163,-2.151e-83
9.947e+163,-1.337e-83
1.044e+164,-7.263e-84
1.097e+164,-1.625e-83
1.152e+164,-1.325e-83
1.209e+164,-2.053e-83
1.27e+164,-7.991e-84
1.333e+164,-1.384e-83
1.4e+164,-1.413e-83
1.47e+164,-7.917e-84
1.543e+164,-2.1e-84
1.62e+164,-1.102e-83
1.701e+164,-2.994e-84
1.786e+164,1.3681e-83
1.876e+164,6.8943e-84
1.969e+164,4.5635e-84
2.068e+164,-2.632e-84
2.171e+164,2.8187e-84
2.28e+164,3.914e-84
2.394e+164,2.2001e-84
2.514e+164,1.4473e-83
2.639e+164,-1.641e-84
2.771e+164,-5.445e-84
2.91e+164,9.2229e-84
3.055e+164,5.701e-84
3.208e+164,6.8797e-84
3.369e+164,-1.813e-84
3.537e+164,-6.317e-84
3.714e+164,-9.884e-85
3.899e+164,-1.619e-84
4.094e+164,-1.133e-83
4.299e+164,-9.736e-84
4.514e+164,-1.343e-83
4.74e+164,-1.396e-83
4.977e+164,-5.596e-84
5.226e+164,-8.288e-84
5.487e+164,-1.236e-83
5.761e+164,-1.106e-83
6.049e+164,-9.313e-84
6.352e+164,-6.708e-84
6.669e+164,-6.078e-84
7.003e+164,-1.482e-84
7.353e+164,3.6526e-84
7.721e+164,9.3396e-84
8.107e+164,8.308e-84
8.512e+164,6.7947e-84
8.938e+164,1.1299e-83
9.385e+164,1.5676e-83
9.854e+164,1.7882e-83
1.035e+165,9.2916e-84
1.086e+165,1.311e-83
1.141e+165,1.3721e-83
1.198e+165,1.2094e-83
1.258e+165,7.3802e-84
1.32e+165,7.0357e-84
1.387e+165,1.0856e-83
1.456e+165,1.1612e-83
1.529e+165,1.0063e-83
1.605e+165,1.0512e-83
1.685e+165,1.0856e-83
1.77e+165,1.645e-83
1.858e+165,1.5147e-83
1.951e+165,1.621e-83
2.049e+165,1.3619e-83
2.151e+165,1.1396e-83
2.258e+165,1.2274e-83
2.371e+165,1.4614e-83
2.49e+165,1.4246e-83
2.614e+165,1.3424e-83
2.745e+165,9.2487e-84
2.882e+165,6.3459e-84
3.027e+165,1.1277e-83
3.178e+165,6.4875e-84
3.337e+165,7.6769e-84
3.504e+165,8.3888e-84
3.679e+165,7.3762e-84
3.863e+165,7.6086e-84
4.056e+165,4.7622e-84
4.259e+165,4.9425e-85
4.472e+165,4.2678e-84
4.695e+165,2.2451e-85
4.93e+165,1.6385e-84
5.177e+165,-1.127e-85
5.435e+165,2.1245e-85
5.707e+165,-1.634e-84
5.992e+165,-1.81e-85
6.292e+165,-1.027e-84
6.607e+165,-1.789e-84
6.937e+165,7.2325e-85
7.284e+165,-4.072e-85
7.648e+165,4.7703e-85
8.03e+165,-1.271e-84
8.432e+165,-2.154e-84
8.854e+165,-4.041e-85
9.296e+165,-3.502e-85
9.761e+165,-3.024e-85
1.025e+166,-7.096e-85
1.076e+166,-1.367e-85
1.13e+166,-1.127e-84
1.186e+166,-2.142e-84
1.246e+166,-1.376e-84
1.308e+166,-8.365e-85
1.373e+166,-2.444e-86
1.442e+166,4.9215e-85
1.514e+166,-5.978e-85
1.59e+166,-1.668e-85
1.669e+166,-6.961e-85
1.753e+166,4.6397e-85
1.841e+166,2.3084e-85
1.933e+166,3.9943e-85
2.029e+166,3.9339e-85
2.131e+166,3.5826e-85
2.237e+166,-2.555e-85
2.349e+166,1.2807e-85
2.467e+166,-8.309e-85
2.59e+166,-1.687e-84
2.719e+166,-1.728e-84
2.855e+166,-1.561e-84
2.998e+166,-7.298e-85
3.148e+166,-4.204e-85
3.305e+166,-1.744e-84
3.471e+166,-2.011e-84
3.644e+166,-1.58e-84
3.826e+166,-1.131e-84
4.018e+166,1.3087e-85
4.219e+166,-4.609e-85
4.43e+166,-1.084e-84
4.651e+166,-8.772e-85
4.884e+166,-1.008e-84
5.128e+166,-1.47e-84
5.384e+166,-1.964e-84
5.653e+166,-2.003e-84
5.936e+166,-2.137e-84
6.233e+166,-1.93e-84
6.545e+166,-1.469e-84
6.872e+166,-1.263e-84
7.215e+166,-1.208e-84
7.576e+166,-1.544e-84
7.955e+166,-1.755e-84
8.353e+166,-1.3e-84
8.77e+166,-9.835e-85
9.209e+166,-9.66e-85
9.669e+166,-8.358e-85
1.015e+167,-1.557e-85
1.066e+167,-4.873e-85
1.119e+167,-6.236e-85
1.175e+167,-9.66e-85
1.234e+167,-4.185e-85
1.296e+167,-6.571e-85
1.361e+167,-5.313e-85
1.429e+167,-6.641e-85
1.5e+167,-6.153e-85
1.575e+167,-1.667e-85
1.654e+167,-2.831e-85
1.736e+167,5.4494e-85
1.823e+167,2.6456e-85
1.914e+167,1.1359e-85
2.01e+167,-2.363e-85
2.111e+167,-1.245e-85
2.216e+167,-2.425e-85
2.327e+167,-4.034e-85
2.443e+167,-3.716e-86
2.566e+167,6.7276e-86
2.694e+167,3.8228e-85
2.829e+167,1.2523e-85
2.97e+167,-2.242e-85
3.118e+167,-8.01e-86
3.274e+167,-7.135e-86
3.438e+167,-1.627e-85
3.61e+167,-1.586e-85
3.79e+167,1.1671e-86
3.98e+167,-1.849e-85
4.179e+167,-3.014e-85
4.388e+167,-2.907e-85
4.607e+167,-2.677e-85
4.838e+167,-4.953e-85
5.08e+167,-5.026e-85
5.334e+167,-3.385e-85
5.6e+167,-9.119e-86
5.88e+167,-8.667e-86
6.174e+167,3.7833e-86
6.483e+167,-1.222e-85
6.807e+167,5.749e-86
7.148e+167,1.1257e-85
7.505e+167,4.4592e-85
7.88e+167,3.8209e-85
8.274e+167,3.6056e-85
8.688e+167,4.7692e-85
9.122e+167,2.177e-85
9.578e+167,1.512e-85
1.006e+168,1.5398e-85
1.056e+168,1.9391e-85
1.109e+168,2.9458e-86
1.164e+168,1.643e-85
1.222e+168,3.3547e-86
1.284e+168,-5.695e-86
1.348e+168,-6.959e-86
1.415e+168,3.3123e-86
1.486e+168,-1.245e-85
1.56e+168,-2.647e-85
1.638e+168,-3.986e-85
1.72e+168,-3.874e-85
1.806e+168,-3.911e-85
1.896e+168,-3.635e-85
1.991e+168,-3.342e-85
2.091e+168,-3.557e-85
2.195e+168,-3.672e-85
2.305e+168,-4.031e-85
2.42e+168,-2.401e-85
2.541e+168,-1.637e-85
2.669e+168,-2.859e-87
2.802e+168,4.7252e-87
2.942e+168,-4.84e-86
3.089e+168,-2.692e-86
3.244e+168,-1.358e-86
3.406e+168,-9.659e-86
3.576e+168,-2.991e-86
3.755e+168,-8.229e-86
3.943e+168,-1.206e-85
4.14e+168,-1.784e-85
4.347e+168,-2.176e-85
4.564e+168,-2.142e-85
4.792e+168,-1.836e-85
5.032e+168,-2.266e-85
5.283e+168,-1.681e-85
5.548e+168,-1.544e-85
5.825e+168,-1.213e-85
6.116e+168,-1.312e-85
6.422e+168,-8.878e-86
6.743e+168,-9.286e-86
7.08e+168,-8.135e-86
7.434e+168,-1.025e-85
7.806e+168,-1.226e-85
8.196e+168,-6.336e-86
8.606e+168,-3.658e-86
9.036e+168,-1.01e-85
9.488e+168,-9.708e-86
9.963e+168,-5.735e-86
1.046e+169,-3.397e-86
1.098e+169,-8.56e-86
1.153e+169,-7.084e-86
1.211e+169,-6.593e-86
1.272e+169,-6.989e-86
1.335e+169,-7.29e-86
1.402e+169,-5.935e-86
1.472e+169,-4.766e-86
1.546e+169,-6.518e-86
1.623e+169,-9.231e-86
1.704e+169,-4.554e-86
1.789e+169,-4.314e-86
1.879e+169,5.542e-87
1.973e+169,-3.561e-86
2.071e+169,-5.714e-86
2.175e+169,-4.152e-86
2.283e+169,-1.896e-86
2.398e+169,-6.779e-87
2.518e+169,2.3077e-86
2.643e+169,1.6585e-86
2.776e+169,-9.059e-87
2.914e+169,4.572e-87
3.06e+169,-4.967e-87
3.213e+169,-2.022e-87
3.374e+169,2.4835e-86
3.542e+169,4.2588e-86
3.72e+169,4.1947e-86
3.906e+169,5.5925e-86
4.101e+169,4.2868e-86
4.306e+169,3.5303e-86
4.521e+169,5.2677e-86
4.747e+169,4.5131e-86
4.985e+169,2.2094e-86
5.234e+169,7.414e-87
5.495e+169,-2.838e-86
5.77e+169,-5.764e-86
6.059e+169,-7.02e-86
6.362e+169,-6.988e-86
6.68e+169,-5.063e-86
7.014e+169,-1.844e-86
7.364e+169,-2.77e-86
7.733e+169,-7.051e-87
8.119e+169,-1.513e-86
8.525e+169,-1.744e-86
8.952e+169,-2.635e-86
9.399e+169,-2.406e-86
9.869e+169,-1.586e-86
1.036e+170,1.3269e-86
1.088e+170,7.8354e-87
1.142e+170,-2.279e-87
1.2e+170,2.0681e-86
1.26e+170,2.3707e-86
1.323e+170,9.9458e-87
1.389e+170,1.3201e-86
1.458e+170,2.2536e-86
1.531e+170,2.2529e-86
1.608e+170,2.3255e-86
1.688e+170,2.3483e-86
1.772e+170,1.6854e-86
1.861e+170,6.0177e-87
1.954e+170,2.3886e-88
2.052e+170,1.3012e-86
2.154e+170,1.4095e-86
2.262e+170,1.3832e-86
2.375e+170,1.8566e-86
2.494e+170,1.4828e-86
2.619e+170,8.6458e-87
2.749e+170,4.7873e-87
2.887e+170,-4.731e-88
3.031e+170,-3.124e-87
3.183e+170,-6.369e-90
3.342e+170,-4.657e-88
3.509e+170,4.7989e-87
3.685e+170,5.7491e-88
3.869e+170,3.3732e-87
4.062e+170,9.1251e-87
4.265e+170,1.5202e-86
4.479e+170,1.5785e-86
4.703e+170,1.5089e-86
4.938e+170,1.7432e-86
5.185e+170,1.2625e-86
5.444e+170,1.8771e-86
5.716e+170,2.1956e-86
6.002e+170,1.5023e-86
6.302e+170,8.9966e-88
6.617e+170,-2.347e-87
6.948e+170,-1.28e-86
7.295e+170,-1.248e-86
7.66e+170,-6.209e-87
8.043e+170,-3.591e-87
8.445e+170,-7.381e-87
8.867e+170,-1.407e-86
9.311e+170,-8.647e-87
9.776e+170,-8.588e-87
1.027e+171,-7.784e-87
1.078e+171,-1.254e-86
1.132e+171,-1.196e-86
1.188e+171,-1.237e-86
1.248e+171,-1.625e-86
1.31e+171,-1.932e-86
1.376e+171,-2.016e-86
1.444e+171,-1.738e-86
1.517e+171,-1.423e-86
1.592e+171,-1.445e-86
1.672e+171,-1.119e-86
1.756e+171,-1.024e-86
1.843e+171,-8.557e-87
1.936e+171,-8.934e-87
2.032e+171,-7.329e-87
2.134e+171,-8.107e-87
2.241e+171,-8.048e-87
2.353e+171,-1.445e-86
2.47e+171,-1.76e-86
2.594e+171,-1.228e-86
2.724e+171,-1.275e-86
2.86e+171,-9.525e-87
3.003e+171,-8.479e-87
3.153e+171,-1.245e-86
3.311e+171,-1.549e-86
3.476e+171,-1.558e-86
3.65e+171,-1.605e-86
3.832e+171,-1.679e-86
4.024e+171,-1.354e-86
4.225e+171,-1.188e-86
4.437e+171,-1.414e-86
4.658e+171,-1.484e-86
4.891e+171,-1.397e-86
5.136e+171,-1.343e-86
5.393e+171,-1.279e-86
5.662e+171,-1.547e-86
5.945e+171,-1.422e-86
6.243e+171,-1.356e-86
6.555e+171,-1.39e-86
6.882e+171,-1.292e-86
7.227e+171,-1.365e-86
7.588e+171,-1.322e-86
7.967e+171,-1.244e-86
8.366e+171,-1.103e-86
8.784e+171,-1.042e-86
9.223e+171,-9.921e-87
9.684e+171,-7.885e-87
1.017e+172,-7.957e-87
1.068e+172,-5.988e-87
1.121e+172,-6.647e-87
1.177e+172,-6.091e-87
1.236e+172,-6.511e-87
1.298e+172,-5.733e-87
1.363e+172,-3.993e-87
1.431e+172,-3.609e-87
1.502e+172,-2.462e-87
1.577e+172,-2.042e-87
1.656e+172,-1.97e-87
1.739e+172,-7.471e-88
1.826e+172,-2.287e-88
1.917e+172,-3.196e-88
2.013e+172,-5.871e-88
2.114e+172,-2.674e-88
2.22e+172,3.0797e-88
2.331e+172,-5.186e-88
2.447e+172,-9.836e-88
2.57e+172,-2.853e-87
2.698e+172,-2.943e-87
2.833e+172,-2.743e-87
2.975e+172,-2.279e-87
3.123e+172,-2.594e-87
3.279e+172,-2.37e-87
3.443e+172,-2.637e-87
3.616e+172,-2.617e-87
3.796e+172,-1.849e-87
3.986e+172,-1.791e-87
4.186e+172,-1.118e-87
4.395e+172,-1.77e-87
4.615e+172,-1.105e-87
4.845e+172,-1.649e-87
5.088e+172,-1.961e-87
5.342e+172,-1.667e-87
5.609e+172,-8.674e-88
5.889e+172,-2.133e-88
6.184e+172,-8.552e-88
6.493e+172,-4.652e-88
6.818e+172,6.1483e-90
7.159e+172,-2.929e-89
7.517e+172,-6.136e-88
7.892e+172,-5.413e-88
8.287e+172,-1.231e-87
8.701e+172,-1.444e-87
9.136e+172,-9.131e-88
9.593e+172,-1.322e-87
1.007e+173,-1.109e-87
1.058e+173,-1.773e-87
1.111e+173,-1.741e-87
1.166e+173,-1.442e-87
1.224e+173,-1.389e-87
1.286e+173,-1.539e-87
1.35e+173,-1.297e-87
1.417e+173,-1.584e-87
1.488e+173,-2.023e-87
1.563e+173,-1.54e-87
1.641e+173,-1.56e-87
1.723e+173,-1.605e-87
1.809e+173,-1.416e-87
1.899e+173,-1.605e-87
1.994e+173,-1.35e-87
2.094e+173,-1.456e-87
2.199e+173,-1.303e-87
2.309e+173,-9.131e-88
2.424e+173,-1.172e-87
2.545e+173,-1.409e-87
2.673e+173,-1.426e-87
2.806e+173,-1.53e-87
2.947e+173,-1.493e-87
3.094e+173,-1.358e-87
3.249e+173,-1.39e-87
3.411e+173,-1.232e-87
3.582e+173,-1.233e-87
3.761e+173,-9.116e-88
3.949e+173,-9.44e-88
4.146e+173,-8.735e-88
4.353e+173,-8.433e-88
4.571e+173,-6.452e-88
4.8e+173,-7.537e-88
5.04e+173,-7.372e-88
5.292e+173,-7.458e-88
5.556e+173,-6.811e-88
5.834e+173,-7.411e-88
6.126e+173,-5.793e-88
6.432e+173,-4.297e-88
6.754e+173,-6.06e-88
7.091e+173,-4.029e-88
7.446e+173,-5.843e-88
7.818e+173,-5.045e-88
8.209e+173,-5.448e-88
8.62e+173,-3.815e-88
9.051e+173,-3.277e-88
9.503e+173,-2.943e-88
9.978e+173,-2.443e-88
1.048e+174,-3.207e-88
1.1e+174,-2.927e-88
1.155e+174,-2.5e-88
1.213e+174,-5.973e-89
1.274e+174,-3.921e-89
1.337e+174,2.6544e-89
1.404e+174,1.0427e-88
1.474e+174,7.5867e-89
1.548e+174,2.1095e-88
1.625e+174,2.9256e-88
1.707e+174,1.6625e-88
1.792e+174,1.3159e-88
1.882e+174,1.0423e-88
1.976e+174,2.5316e-88
2.074e+174,1.193e-88
2.178e+174,6.7638e-89
2.287e+174,-1.888e-89
2.401e+174,-3.859e-89
2.521e+174,-2.199e-89
2.648e+174,8.1501e-89
2.78e+174,4.8612e-89
2.919e+174,2.6517e-89
3.065e+174,-4.769e-89
3.218e+174,-1.18e-88
3.379e+174,-7.535e-89
3.548e+174,-4.138e-89
3.725e+174,3.6898e-89
3.912e+174,7.3836e-89
4.107e+174,1.4369e-88
4.313e+174,2.18e-88
4.528e+174,2.6694e-88
4.755e+174,2.6484e-88
4.992e+174,3.1682e-88
5.242e+174,2.8183e-88
5.504e+174,2.7646e-88
5.779e+174,2.2165e-88
6.068e+174,2.2648e-88
6.372e+174,1.193e-88
6.69e+174,1.8357e-88
7.025e+174,1.0013e-88
7.376e+174,7.0638e-89
7.745e+174,8.5079e-89
8.132e+174,1.1117e-88
8.539e+174,1.1381e-88
8.965e+174,1.0687e-88
9.414e+174,1.0089e-88
9.884e+174,1.2025e-88
1.038e+175,1.3654e-88
1.09e+175,1.7166e-88
1.144e+175,1.1955e-88
1.201e+175,1.371e-88
1.262e+175,9.1763e-89
1.325e+175,8.2795e-89
1.391e+175,4.6592e-89
1.46e+175,7.6131e-89
1.533e+175,8.908e-89
1.61e+175,5.1358e-89
1.691e+175,6.057e-89
1.775e+175,5.0934e-90
1.864e+175,-3.409e-89
1.957e+175,-1.512e-89
2.055e+175,6.0404e-89
2.158e+175,9.5008e-89
2.266e+175,7.1791e-89
2.379e+175,1.0635e-88
2.498e+175,8.9649e-89
2.623e+175,7.6887e-89
2.754e+175,1.3516e-88
2.891e+175,1.302e-88
3.036e+175,1.1414e-88
3.188e+175,8.8259e-89
3.347e+175,9.509e-89
3.515e+175,5.6464e-89
3.69e+175,3.5272e-89
3.875e+175,2.9135e-89
4.069e+175,-1.014e-90
4.272e+175,1.1311e-89
4.486e+175,1.2831e-90
4.71e+175,-9.911e-90
4.945e+175,5.8401e-90
5.193e+175,2.5653e-89
5.452e+175,1.5809e-89
5.725e+175,-1.083e-89
6.011e+175,-1.418e-89
6.312e+175,-2.368e-89
6.627e+175,-2.88e-89
6.959e+175,-3.718e-89
7.307e+175,-4.07e-89
7.672e+175,-2.437e-89
8.055e+175,-4.735e-89
8.458e+175,-6.526e-89
8.881e+175,-5.516e-89
9.325e+175,-5.552e-89
9.791e+175,-6.279e-89
1.028e+176,-7.929e-89
1.08e+176,-7.374e-89
1.133e+176,-6.897e-89
1.19e+176,-5.302e-89
1.25e+176,-4.05e-89
1.312e+176,-4.15e-89
1.378e+176,-3.142e-89
1.447e+176,-4.258e-89
1.519e+176,-5.431e-89
1.595e+176,-5.98e-89
1.675e+176,-6.53e-89
1.758e+176,-7.257e-89
1.846e+176,-7.01e-89
1.939e+176,-6.197e-89
2.036e+176,-6.188e-89
2.137e+176,-5.72e-89
2.244e+176,-4.575e-89
2.356e+176,-3.228e-89
2.474e+176,-3.72e-89
2.598e+176,-3.667e-89
2.728e+176,-3.467e-89
2.864e+176,-4.072e-89
3.007e+176,-4.65e-89
3.158e+176,-3.791e-89
3.316e+176,-3.883e-89
3.482e+176,-3.783e-89
3.656e+176,-4.012e-89
3.838e+176,-3.395e-89
4.03e+176,-2.665e-89
4.232e+176,-2.44e-89
4.443e+176,-3.056e-89
4.666e+176,-2.811e-89
4.899e+176,-2.258e-89
5.144e+176,-1.701e-89
5.401e+176,-1.474e-89
5.671e+176,-1.275e-89
5.955e+176,-1.264e-89
6.252e+176,-1.536e-89
6.565e+176,-2.024e-89
6.893e+176,-1.404e-89
7.238e+176,-1.648e-89
7.6e+176,-1.589e-89
7.98e+176,-1.579e-89
8.379e+176,-1.152e-89
8.798e+176,-1.689e-89
9.238e+176,-1.365e-89
9.699e+176,-1.575e-89
1.018e+177,-1.504e-89
1.069e+177,-1.552e-89
1.123e+177,-1.656e-89
1.179e+177,-1.502e-89
1.238e+177,-1.685e-89
1.3e+177,-1.826e-89
1.365e+177,-1.773e-89
1.433e+177,-1.582e-89
1.505e+177,-1.856e-89
1.58e+177,-1.408e-89
1.659e+177,-1.398e-89
1.742e+177,-1.735e-89
1.829e+177,-1.487e-89
1.92e+177,-1.613e-89
2.016e+177,-1.79e-89
2.117e+177,-1.516e-89
2.223e+177,-1.469e-89
2.334e+177,-1.41e-89
2.451e+177,-1.341e-89
2.574e+177,-1.583e-89
2.702e+177,-2.032e-89
2.837e+177,-2.063e-89
2.979e+177,-2.529e-89
3.128e+177,-2.442e-89
3.285e+177,-2.322e-89
3.449e+177,-2.27e-89
3.621e+177,-2.074e-89
3.802e+177,-2.081e-89
3.992e+177,-1.91e-89
4.192e+177,-1.556e-89
4.402e+177,-1.339e-89
4.622e+177,-1.385e-89
4.853e+177,-1.292e-89
5.095e+177,-9.956e-90
5.35e+177,-1.035e-89
5.618e+177,-8.311e-90
5.899e+177,-9.376e-90
6.194e+177,-9.167e-90
6.503e+177,-6.948e-90
6.828e+177,-5.131e-90
7.17e+177,-3.652e-90
7.528e+177,-3.789e-90
7.905e+177,-5.26e-90
8.3e+177,-5.878e-90
8.715e+177,-5.307e-90
9.151e+177,-4.182e-90
9.608e+177,-5.764e-90
1.009e+178,-5.893e-90
1.059e+178,-6.022e-90
1.112e+178,-7.605e-90
1.168e+178,-7.575e-90
1.226e+178,-6.622e-90
1.288e+178,-7.207e-90
1.352e+178,-6.28e-90
1.42e+178,-7.21e-90
1.491e+178,-6.666e-90
1.565e+178,-5.744e-90
1.643e+178,-5.094e-90
1.725e+178,-4.406e-90
1.812e+178,-4.598e-90
1.902e+178,-3.878e-90
1.997e+178,-3e-90
2.097e+178,-2.65e-90
2.202e+178,-3.664e-90
2.312e+178,-2.701e-90
2.428e+178,-2.071e-90
2.549e+178,-2.09e-90
2.677e+178,-1.646e-90
2.811e+178,-1.272e-90
2.951e+178,-3.457e-91
3.099e+178,-6.401e-91
3.254e+178,-8.252e-91
3.416e+178,-9.788e-91
3.587e+178,1.5791e-91
3.767e+178,-4.239e-91
3.955e+178,6.5898e-91
4.153e+178,3.0264e-91
4.36e+178,1.0182e-90
4.578e+178,1.8954e-91
4.807e+178,-9.557e-91
5.048e+178,-7.138e-91
5.3e+178,-5.438e-91
5.565e+178,-7.528e-91
5.843e+178,-1.124e-90
6.135e+178,-1.168e-90
6.442e+178,-8.339e-91
6.764e+178,-6.747e-91
7.102e+178,-5.406e-91
7.457e+178,-7.733e-91
7.83e+178,-7.065e-91
8.222e+178,-4.695e-91
8.633e+178,-7.148e-91
9.065e+178,-1.231e-90
9.518e+178,-1.3e-90
9.994e+178,-8.392e-91
1.049e+179,-1.07e-90
1.102e+179,-1.216e-90
1.157e+179,-1.86e-90
1.215e+179,-2.202e-90
1.275e+179,-2.316e-90
1.339e+179,-1.691e-90
1.406e+179,-2.082e-90
1.477e+179,-2.143e-90
1.55e+179,-2.051e-90
1.628e+179,-1.746e-90
1.709e+179,-1.786e-90
1.795e+179,-1.558e-90
1.884e+179,-1.815e-90
1.979e+179,-1.783e-90
2.078e+179,-1.705e-90
2.182e+179,-2.045e-90
2.291e+179,-2.216e-90
2.405e+179,-2.567e-90
2.525e+179,-2.194e-90
2.652e+179,-2.069e-90
2.784e+179,-1.829e-90
2.923e+179,-2.008e-90
3.07e+179,-1.882e-90
3.223e+179,-1.929e-90
3.384e+179,-1.772e-90
3.553e+179,-1.568e-90
3.731e+179,-1.502e-90
3.918e+179,-1.426e-90
4.114e+179,-1.421e-90
4.319e+179,-1.295e-90
4.535e+179,-1.05e-90
4.762e+179,-7.881e-91
5e+179,-5.471e-91
5.25e+179,-4.079e-91
5.513e+179,-2.172e-91
5.788e+179,-2.564e-91
6.078e+179,-3.141e-91
6.381e+179,-3.793e-91
6.701e+179,-2.03e-91
7.036e+179,-5.485e-92
7.387e+179,2.0751e-91
7.757e+179,2.3148e-91
8.145e+179,4.4826e-91
8.552e+179,3.9661e-91
8.979e+179,4.4428e-91
9.428e+179,2.4285e-91
9.9e+179,2.498e-91
1.039e+180,4.8417e-92
1.091e+180,2.1275e-91
1.146e+180,2.5447e-91
1.203e+180,1.1651e-92
1.263e+180,1.7987e-92
1.327e+180,4.8983e-92
1.393e+180,-6.224e-92
1.463e+180,-9.451e-92
1.536e+180,-1.501e-91
1.613e+180,-1.559e-91
1.693e+180,-1.166e-91
1.778e+180,-5.076e-92
1.867e+180,-3.323e-92
1.96e+180,-2.575e-92
2.058e+180,3.5521e-92
2.161e+180,-9.481e-92
2.269e+180,5.0726e-92
2.382e+180,8.5416e-92
2.502e+180,4.3378e-92
2.627e+180,-1.867e-92
2.758e+180,-1.233e-91
2.896e+180,-4.202e-92
3.041e+180,-8.98e-93
3.193e+180,2.7021e-93
3.352e+180,-5.692e-92
3.52e+180,4.5998e-92
3.696e+180,1.8384e-91
3.881e+180,1.235e-91
4.075e+180,1.5755e-91
4.279e+180,1.7928e-91
4.493e+180,1.5147e-91
4.717e+180,1.8634e-91
4.953e+180,1.023e-91
5.201e+180,3.733e-92
5.461e+180,4.3644e-92
5.734e+180,-2.514e-92
6.02e+180,-4.429e-93
6.321e+180,-1.677e-92
6.638e+180,-1.514e-91
6.969e+180,-1.555e-91
7.318e+180,-1.407e-91
7.684e+180,-1.437e-91
8.068e+180,-1.165e-91
8.471e+180,-8.757e-92
8.895e+180,-1.066e-91
9.34e+180,-1.305e-91
9.807e+180,-1.995e-91
1.03e+181,-2.039e-91
1.081e+181,-1.482e-91
1.135e+181,-1.456e-91
1.192e+181,-1.722e-91
1.252e+181,-1.616e-91
1.314e+181,-1.565e-91
1.38e+181,-1.779e-91
1.449e+181,-1.949e-91
1.521e+181,-1.904e-91
1.597e+181,-1.737e-91
1.677e+181,-1.91e-91
1.761e+181,-1.674e-91
1.849e+181,-1.92e-91
1.942e+181,-1.765e-91
2.039e+181,-1.692e-91
2.141e+181,-1.632e-91
2.248e+181,-1.852e-91
2.36e+181,-1.586e-91
2.478e+181,-1.822e-91
2.602e+181,-1.668e-91
2.732e+181,-1.889e-91
2.869e+181,-1.655e-91
3.012e+181,-1.757e-91
3.163e+181,-1.815e-91
3.321e+181,-1.629e-91
3.487e+181,-1.519e-91
3.661e+181,-1.552e-91
3.844e+181,-1.414e-91
4.037e+181,-1.242e-91
4.238e+181,-8.835e-92
4.45e+181,-9.79e-92
4.673e+181,-1.031e-91
4.906e+181,-9.499e-92
5.152e+181,-1.033e-91
5.409e+181,-1.12e-91
5.68e+181,-1.226e-91
5.964e+181,-1.169e-91
6.262e+181,-9.589e-92
6.575e+181,-8.73e-92
6.904e+181,-7.772e-92
7.249e+181,-6.647e-92
7.612e+181,-7.984e-92
7.992e+181,-7.828e-92
8.392e+181,-5.816e-92
8.811e+181,-6.992e-92
9.252e+181,-4.325e-92
9.714e+181,-3.579e-92
1.02e+182,-2.958e-92
1.071e+182,-3.118e-92
1.125e+182,-2.811e-92
1.181e+182,-3.191e-93
1.24e+182,6.0499e-93
1.302e+182,-2.065e-93
1.367e+182,5.3693e-93
1.435e+182,4.2896e-93
1.507e+182,2.3678e-92
1.582e+182,2.2539e-92
1.662e+182,1.4461e-92
1.745e+182,4.2287e-93
1.832e+182,7.7046e-93
1.923e+182,1.6166e-92
2.02e+182,9.9111e-93
2.121e+182,6.7788e-93
2.227e+182,8.3352e-93
2.338e+182,-1.997e-93
2.455e+182,-7.522e-93
2.578e+182,-1.699e-92
2.706e+182,-1.841e-92
2.842e+182,-1.334e-92
2.984e+182,-6.722e-93
3.133e+182,-3.634e-93
3.29e+182,1.8586e-94
3.454e+182,7.546e-93
3.627e+182,5.0797e-93
3.808e+182,-4.535e-96
3.999e+182,-6.807e-93
4.199e+182,-4.031e-93
